mTurkCode,Consent1,Consent2,Consent3,Consent4,Consent5,ethnicity,education,marital_status,age,gender,income,parent_income,country_born,usa_years,religion,Instruct1,Instruct2,Instruct3,Comprehension1,Comprehension2,Comprehension3,Comprehension4,Comprehension5,cue,vig,assault_lo_solo_1_1,cue,vig,assault_lo_solo_2_1,cue,vig,rev,assault_lo_group0_1_1,cue,vig,rev,assault_lo_group0_2_1,cue,vig,rev,assault_lo_group1_1_1,cue,vig,rev,assault_lo_group1_2_1,cue,vig,rev,assault_lo_group2_1_1,cue,vig,rev,assault_lo_group2_2_1,cue,vig,rev,assault_lo_group3_1_1,cue,vig,rev,assault_lo_group3_2_1,cue,vig,rev,assault_lo_group4_1_1,cue,vig,rev,assault_lo_group4_2_1,cue,vig,assault_hi_solo_1_1,cue,vig,assault_hi_solo_2_1,cue,vig,rev,assault_hi_group0_1_1,cue,vig,rev,assault_hi_group0_2_1,cue,vig,rev,assault_hi_group1_1_1,cue,vig,rev,assault_hi_group1_2_1,cue,vig,rev,assault_hi_group2_1_1,cue,vig,rev,assault_hi_group2_2_1,cue,vig,rev,assault_hi_group3_1_1,cue,vig,rev,assault_hi_group3_2_1,cue,vig,rev,assault_hi_group4_1_1,cue,vig,rev,assault_hi_group4_2_1,cue,vig,theft_lo_solo_1_1,cue,vig,theft_lo_solo_2_1,cue,vig,rev,theft_lo_group0_1_1,cue,vig,rev,theft_lo_group0_2_1,cue,vig,rev,theft_lo_group1_1_1,cue,vig,rev,theft_lo_group1_2_1,cue,vig,rev,theft_lo_group2_1_1,cue,vig,rev,theft_lo_group2_2_1,cue,vig,rev,theft_lo_group3_1_1,cue,vig,rev,theft_lo_group3_2_1,cue,vig,rev,theft_lo_group4_1_1,cue,vig,rev,theft_lo_group4_2_1,cue,vig,theft_hi_solo_1_1,cue,vig,theft_hi_solo_2_1,cue,vig,rev,theft_hi_group0_1_1,cue,vig,rev,theft_hi_group0_2_1,cue,vig,rev,theft_hi_group1_1_1,cue,vig,rev,theft_hi_group1_2_1,cue,vig,rev,theft_hi_group2_1_1,cue,vig,rev,theft_hi_group2_2_1,cue,vig,rev,theft_hi_group3_1_1,cue,vig,rev,theft_hi_group3_2_1,cue,vig,rev,theft_hi_group4_1_1,cue,vig,rev,theft_hi_group4_2_1,catch_1,catch_2,suspicion,debrief,DO-BR-FL_9
5530643,1,1,1,1,1,1,19,1,27,1,3,3,USA,6,5,1,1,1,4,2,4,1,1,1,1,48,1,1,74,1,1,1,76,1,1,1,79,1,1,1,75,1,1,1,77,1,1,1,82,1,1,1,44,1,1,1,84,1,1,1,41,1,1,1,25,1,1,1,82,1,1,34,1,1,66,1,1,1,73,1,1,1,66,1,1,1,36,1,1,1,29,1,1,1,69,1,1,1,32,1,1,1,72,1,1,1,38,1,1,1,57,1,1,1,100,1,1,59,1,1,82,1,1,1,65,1,1,1,76,1,1,1,71,1,1,1,50,1,1,1,71,1,1,1,37,1,1,1,68,1,1,1,65,1,1,1,41,1,1,1,96,1,1,58,1,1,73,1,1,1,36,1,1,1,72,1,1,1,70,1,1,1,65,1,1,1,39,1,1,1,38,1,1,1,40,1,1,1,83,1,1,1,42,1,1,1,100,1,"crimeThe word crime is derived from the Latin root cern_, meaning ""I decide, I give judgment"". Originally the Latin word cr_men meant ""charge"" or ""cry of distress.""[8] The Ancient Greek word krima (_____), from which the Latin cognate derives, typically referred to an intellectual mistake or an offense against the community, rather than a private or moral wrong.[9] /  / In 13th century English crime meant ""sinfulness"", according to etymonline.com. It was probably brought to England as Old French crimne (12th century form of Modern French crime), from Latin crimen (in the genitive case: criminis). In Latin, crimen could have signified any one of the following: ""charge, indictment, accusation; crime, fault, offense"". /  / The word may derive from the Latin cernere _ ""to decide, to sift"" (see crisis, mapped on Kairos and Chronos). But Ernest Klein (citing Karl Brugmann) rejects this and suggests *cri-men, which originally would have meant ""cry of distress"". Thomas G. Tucker suggests a root in ""cry"" words and refers to English plaint, plaintiff, and so on. The meaning ""offense punishable by law"" dates from the late 14th century. The Latin word is glossed in Old English by facen, also ""deceit, fraud, treachery"", [cf. fake]. Crime wave is first attested in 1893 in American English",5,1,assault_hi_group4_2|theft_lo_solo_2|assault_lo_group3_1|theft_lo_group4_2|catch_2|assault_lo_group4_2|assault_hi_group3_1|assault_hi_group1_2|assault_hi_group0_1|assault_lo_solo_2|theft_hi_solo_2|assault_hi_group3_2|theft_lo_group1_1|assault_lo_group1_1|assault_hi_solo_1|assault_lo_group2_1|assault_lo_group4_1|assault_lo_group0_2|theft_lo_group2_1|theft_hi_group0_1|theft_hi_group3_2|theft_hi_group2_2|theft_hi_group0_2|theft_hi_group4_1|theft_hi_group1_1|assault_lo_group2_2|assault_hi_solo_2|assault_hi_group4_1|assault_lo_group0_1|assault_hi_group2_2|assault_lo_group1_2|theft_lo_group4_1|assault_hi_group0_2|assault_hi_group2_1|assault_hi_group1_1|theft_lo_group0_2|assault_lo_group3_2|theft_lo_group2_2|theft_lo_group1_2|theft_lo_solo_1|theft_lo_group3_2|theft_hi_solo_1|theft_hi_group3_1|theft_hi_group4_2|assault_lo_solo_1|theft_lo_group0_1|theft_hi_group1_2|theft_hi_group2_1|theft_lo_group3_1|catch_1
992395,1,1,1,1,1,1,16,1,27,1,3,3,1992,27,5,1,1,1,4,2,4,1,1,1,1,89,1,1,81,1,1,1,100,1,1,1,1,1,1,1,24,1,1,1,100,1,1,1,54,1,1,1,46,1,1,1,92,1,1,1,91,1,1,1,97,1,1,1,100,1,1,100,1,1,40,1,1,1,0,1,1,1,0,1,1,1,33,1,1,1,37,1,1,1,100,1,1,1,53,1,1,1,78,1,1,1,81,1,1,1,82,1,1,1,100,1,1,16,1,1,100,1,1,1,2,1,1,1,1,1,1,1,36,1,1,1,66,1,1,1,60,1,1,1,56,1,1,1,91,1,1,1,84,1,1,1,100,1,1,1,100,1,1,66,1,1,100,1,1,1,2,1,1,1,30,1,1,1,32,1,1,1,20,1,1,1,52,1,1,1,49,1,1,1,94,1,1,1,85,1,1,1,80,1,1,1,100,1,crime,6,1,assault_hi_group0_2|assault_hi_group4_2|assault_lo_solo_1|assault_lo_group0_1|assault_lo_group2_1|assault_lo_group4_2|theft_hi_group1_1|theft_lo_group1_2|assault_hi_group2_1|theft_lo_group4_1|assault_hi_group3_1|theft_hi_group4_1|theft_hi_group0_2|assault_lo_group1_2|theft_lo_group1_1|assault_hi_group2_2|assault_hi_group1_2|assault_hi_solo_1|theft_hi_solo_2|theft_hi_group2_1|theft_hi_group2_2|assault_hi_group1_1|assault_lo_solo_2|assault_hi_group0_1|assault_lo_group3_1|theft_lo_solo_2|catch_1|theft_hi_group3_2|assault_lo_group3_2|theft_lo_group3_2|theft_hi_group4_2|theft_lo_solo_1|theft_lo_group0_1|assault_lo_group1_1|assault_lo_group2_2|assault_hi_solo_2|theft_hi_group1_2|theft_lo_group0_2|theft_lo_group2_2|theft_hi_solo_1|catch_2|assault_hi_group4_1|theft_hi_group3_1|theft_hi_group0_1|theft_lo_group3_1|theft_lo_group4_2|assault_lo_group0_2|assault_lo_group4_1|assault_hi_group3_2|theft_lo_group2_1
8489547,1,1,1,1,1,1,12,5,30,1,4,,USA,30,4,1,1,1,4,2,4,1,1,1,1,35,1,1,66,1,1,1,15,1,1,1,55,1,1,1,25,1,1,1,25,1,1,1,40,1,1,1,45,1,1,1,40,1,1,1,65,1,1,1,45,1,1,1,10,1,1,75,1,1,80,1,1,1,75,1,1,1,60,1,1,1,80,1,1,1,85,1,1,1,75,1,1,1,70,1,1,1,85,1,1,1,75,1,1,1,100,1,1,1,80,1,1,65,1,1,40,1,1,1,40,1,1,1,40,1,1,1,35,1,1,1,45,1,1,1,35,1,1,1,65,1,1,1,65,1,1,1,40,1,1,1,55,1,1,1,40,1,1,60,1,1,65,1,1,1,55,1,1,1,35,1,1,1,85,1,1,1,65,1,1,1,75,1,1,1,75,1,1,1,80,1,1,1,76,1,1,1,75,1,1,1,60,1,"A crime would be doing something illegal, against the law.",5,1,theft_hi_group1_1|theft_hi_group2_1|theft_lo_group3_1|assault_hi_group4_1|assault_lo_group4_1|theft_hi_group1_2|assault_hi_group1_2|assault_lo_group0_1|theft_hi_group0_1|assault_lo_group3_1|catch_1|theft_hi_group3_2|theft_lo_group2_2|theft_lo_solo_1|assault_hi_group0_1|theft_lo_solo_2|theft_lo_group4_1|theft_hi_group3_1|assault_hi_group3_2|theft_hi_group4_2|assault_lo_group2_1|assault_hi_group2_2|assault_hi_group3_1|assault_lo_group1_2|assault_hi_solo_1|theft_hi_group0_2|theft_lo_group1_1|assault_hi_group1_1|theft_lo_group4_2|assault_lo_group0_2|assault_lo_solo_1|theft_hi_group4_1|theft_hi_solo_1|theft_lo_group0_2|assault_lo_group4_2|theft_lo_group0_1|assault_hi_solo_2|assault_hi_group4_2|assault_hi_group2_1|theft_hi_group2_2|theft_hi_solo_2|theft_lo_group2_1|catch_2|assault_lo_group1_1|assault_lo_solo_2|assault_hi_group0_2|assault_lo_group3_2|theft_lo_group3_2|assault_lo_group2_2|theft_lo_group1_2
5276986,1,1,1,1,1,1,22,1,45,2,5,,USA,45,6,1,1,1,4,2,4,1,1,1,1,27,1,1,79,1,1,1,41,1,1,1,38,1,1,1,60,1,1,1,68,1,1,1,41,1,1,1,59,1,1,1,61,1,1,1,84,1,1,1,38,1,1,1,5,1,1,98,1,1,93,1,1,1,99,1,1,1,43,1,1,1,100,1,1,1,96,1,1,1,87,1,1,1,100,1,1,1,99,1,1,1,100,1,1,1,100,1,1,1,97,1,1,68,1,1,74,1,1,1,68,1,1,1,70,1,1,1,64,1,1,1,67,1,1,1,57,1,1,1,59,1,1,1,74,1,1,1,62,1,1,1,67,1,1,1,77,1,1,97,1,1,62,1,1,1,69,1,1,1,73,1,1,1,100,1,1,1,98,1,1,1,100,1,1,1,67,1,1,1,96,1,1,1,96,1,1,1,82,1,1,1,100,1,Crime is when someone does something that breaks the law to gain something for themselves.,6,1,assault_lo_group4_2|theft_lo_group3_2|theft_lo_solo_2|assault_lo_group1_2|theft_hi_group1_2|theft_lo_group4_2|theft_hi_group2_1|assault_hi_group2_2|theft_lo_group1_2|theft_lo_group0_2|theft_lo_group0_1|assault_lo_solo_2|assault_lo_group3_1|assault_lo_solo_1|theft_lo_group3_1|theft_hi_solo_1|theft_hi_group4_2|assault_hi_group3_2|theft_hi_group3_1|theft_hi_group3_2|assault_lo_group4_1|assault_hi_group1_2|assault_hi_solo_2|assault_hi_group1_1|theft_hi_group1_1|theft_hi_group4_1|theft_hi_group0_2|theft_lo_group4_1|theft_lo_group1_1|assault_lo_group2_2|theft_lo_group2_2|assault_hi_group4_2|assault_hi_group2_1|theft_lo_group2_1|theft_hi_solo_2|assault_hi_solo_1|theft_lo_solo_1|assault_hi_group4_1|assault_lo_group0_2|theft_hi_group0_1|catch_2|assault_hi_group3_1|assault_hi_group0_1|catch_1|assault_hi_group0_2|assault_lo_group2_1|assault_lo_group0_1|assault_lo_group3_2|assault_lo_group1_1|theft_hi_group2_2
2105054,1,1,1,1,1,1,19,4,38,1,2,,USA,38,10,1,1,1,4,2,4,1,1,1,1,3,1,1,21,1,1,1,37,1,1,1,36,1,1,1,10,1,1,1,10,1,1,1,5,1,1,1,13,1,1,1,10,1,1,1,15,1,1,1,10,1,1,1,5,1,1,70,1,1,65,1,1,1,73,1,1,1,58,1,1,1,85,1,1,1,68,1,1,1,60,1,1,1,80,1,1,1,65,1,1,1,85,1,1,1,68,1,1,1,62,1,1,56,1,1,35,1,1,1,35,1,1,1,60,1,1,1,32,1,1,1,35,1,1,1,25,1,1,1,40,1,1,1,35,1,1,1,36,1,1,1,30,1,1,1,25,1,1,77,1,1,65,1,1,1,75,1,1,1,60,1,1,1,80,1,1,1,68,1,1,1,75,1,1,1,65,1,1,1,73,1,1,1,69,1,1,1,75,1,1,1,65,1,Breaking an established law.,3,1,assault_hi_solo_1|theft_hi_group0_2|assault_lo_group3_1|theft_lo_group2_1|theft_lo_group4_2|assault_hi_group2_1|assault_lo_group1_2|theft_lo_group0_2|assault_lo_group0_2|assault_hi_group1_1|theft_hi_group2_2|theft_lo_group0_1|theft_hi_group4_1|assault_hi_solo_2|assault_hi_group3_2|theft_hi_group0_1|assault_lo_group4_2|assault_hi_group1_2|assault_lo_group1_1|theft_hi_group2_1|theft_lo_group1_2|assault_lo_solo_1|catch_1|assault_lo_group2_2|theft_lo_solo_2|theft_hi_group4_2|assault_hi_group4_2|theft_lo_group3_1|theft_lo_group2_2|assault_lo_group2_1|theft_hi_group1_2|assault_hi_group0_1|theft_hi_group1_1|theft_lo_group4_1|theft_hi_solo_2|theft_hi_group3_2|assault_lo_group4_1|assault_hi_group2_2|theft_hi_solo_1|theft_lo_group3_2|catch_2|assault_hi_group3_1|assault_hi_group4_1|assault_hi_group0_2|theft_hi_group3_1|assault_lo_group0_1|theft_lo_group1_1|theft_lo_solo_1|assault_lo_group3_2|assault_lo_solo_2
9638726,1,1,1,1,1,1,14,5,26,2,2,,United States,26,10,1,1,1,4,2,4,1,1,1,1,25,1,1,38,1,1,1,16,1,1,1,14,1,1,1,22,1,1,1,45,1,1,1,36,1,1,1,20,1,1,1,32,1,1,1,67,1,1,1,18,1,1,1,14,1,1,72,1,1,75,1,1,1,67,1,1,1,44,1,1,1,90,1,1,1,56,1,1,1,84,1,1,1,65,1,1,1,60,1,1,1,43,1,1,1,75,1,1,1,65,1,1,74,1,1,57,1,1,1,66,1,1,1,80,1,1,1,60,1,1,1,67,1,1,1,61,1,1,1,67,1,1,1,89,1,1,1,59,1,1,1,60,1,1,1,85,1,1,91,1,1,65,1,1,1,99,1,1,1,92,1,1,1,90,1,1,1,71,1,1,1,100,1,1,1,64,1,1,1,100,1,1,1,68,1,1,1,96,1,1,1,89,1,"an act of wrongdoing, that constitutes an offense, and violates the standards upheld by the law",3,1,assault_hi_solo_1|theft_hi_group2_2|assault_lo_solo_1|catch_1|assault_lo_group3_2|assault_lo_group2_1|theft_hi_solo_1|theft_lo_group3_1|theft_lo_group4_2|theft_hi_group3_1|assault_hi_group2_2|assault_lo_group1_2|theft_lo_group2_2|theft_hi_group0_2|theft_lo_group3_2|theft_lo_solo_1|theft_hi_group2_1|theft_hi_group3_2|theft_lo_group1_2|theft_hi_group1_1|assault_hi_group3_2|assault_hi_group0_1|assault_lo_solo_2|assault_hi_group0_2|assault_lo_group4_2|theft_lo_group2_1|assault_hi_group1_1|theft_hi_solo_2|assault_hi_group3_1|assault_hi_group4_2|theft_hi_group4_2|assault_hi_group2_1|theft_lo_group0_1|assault_hi_solo_2|theft_hi_group0_1|assault_hi_group1_2|theft_lo_solo_2|theft_lo_group1_1|assault_lo_group0_1|assault_lo_group3_1|assault_lo_group2_2|assault_hi_group4_1|theft_lo_group0_2|assault_lo_group1_1|theft_hi_group4_1|theft_lo_group4_1|assault_lo_group0_2|catch_2|assault_lo_group4_1|theft_hi_group1_2
8477777,1,1,1,1,1,1,15,1,27,1,4,4,united states,27,5,1,1,1,4,2,4,1,1,1,1,76,1,1,73,1,1,1,74,1,1,1,85,1,1,1,72,1,1,1,64,1,1,1,79,1,1,1,57,1,1,1,72,1,1,1,77,1,1,1,68,1,1,1,84,1,1,83,1,1,71,1,1,1,73,1,1,1,64,1,1,1,85,1,1,1,68,1,1,1,41,1,1,1,87,1,1,1,90,1,1,1,33,1,1,1,90,1,1,1,85,1,1,82,1,1,79,1,1,1,38,1,1,1,94,1,1,1,78,1,1,1,86,1,1,1,62,1,1,1,77,1,1,1,69,1,1,1,84,1,1,1,66,1,1,1,58,1,1,73,1,1,78,1,1,1,64,1,1,1,74,1,1,1,60,1,1,1,80,1,1,1,74,1,1,1,81,1,1,1,74,1,1,1,65,1,1,1,73,1,1,1,92,1,this crime is been taken as a worst performance at there,4,1,assault_lo_group0_2|theft_hi_solo_1|theft_lo_group2_1|assault_hi_group4_1|assault_lo_solo_2|assault_hi_group3_2|theft_hi_group0_2|assault_lo_solo_1|theft_hi_group2_1|theft_lo_group0_2|theft_lo_group4_2|assault_lo_group1_2|assault_lo_group2_2|assault_hi_solo_2|theft_hi_group0_1|assault_hi_group1_2|catch_1|assault_lo_group3_1|assault_hi_group2_1|assault_lo_group0_1|theft_lo_group2_2|theft_lo_group4_1|theft_hi_group2_2|assault_hi_group3_1|theft_lo_solo_1|theft_hi_group3_1|theft_hi_group1_2|assault_lo_group1_1|catch_2|theft_lo_group1_1|assault_lo_group4_2|theft_hi_solo_2|theft_hi_group4_1|theft_lo_group3_2|assault_hi_group0_1|assault_hi_solo_1|theft_lo_solo_2|assault_hi_group2_2|assault_lo_group4_1|theft_lo_group1_2|theft_hi_group1_1|theft_hi_group4_2|theft_lo_group0_1|theft_hi_group3_2|theft_lo_group3_1|assault_hi_group4_2|assault_lo_group2_1|assault_hi_group1_1|assault_lo_group3_2|assault_hi_group0_2
273708,1,1,1,1,1,1,16,5,30,1,4,,USA,30,10,1,1,1,4,2,4,1,1,1,1,14,1,1,45,1,1,1,43,1,1,1,25,1,1,1,7,1,1,1,42,1,1,1,20,1,1,1,14,1,1,1,48,1,1,1,55,1,1,1,8,1,1,1,1,1,1,85,1,1,88,1,1,1,62,1,1,1,60,1,1,1,93,1,1,1,89,1,1,1,68,1,1,1,76,1,1,1,98,1,1,1,87,1,1,1,68,1,1,1,77,1,1,45,1,1,40,1,1,1,41,1,1,1,57,1,1,1,42,1,1,1,20,1,1,1,18,1,1,1,47,1,1,1,45,1,1,1,35,1,1,1,39,1,1,1,30,1,1,75,1,1,80,1,1,1,83,1,1,1,81,1,1,1,72,1,1,1,75,1,1,1,84,1,1,1,77,1,1,1,77,1,1,1,73,1,1,1,88,1,1,1,79,1,A crime is a conscious action taken by an individual that is against the law.,2,1,theft_lo_group1_2|theft_hi_group3_2|assault_lo_group4_1|theft_lo_group2_1|catch_2|assault_lo_group2_2|assault_lo_group0_2|assault_hi_group0_1|theft_hi_group1_2|assault_lo_group1_2|theft_lo_solo_1|assault_lo_solo_1|theft_lo_group4_2|theft_hi_group4_1|theft_hi_solo_2|theft_hi_group0_2|catch_1|assault_lo_solo_2|theft_lo_group3_2|theft_hi_group1_1|theft_hi_group2_1|theft_hi_solo_1|theft_lo_solo_2|assault_hi_solo_1|theft_lo_group2_2|theft_lo_group0_1|assault_hi_group2_1|assault_lo_group3_1|assault_lo_group3_2|assault_lo_group0_1|theft_hi_group0_1|assault_hi_group1_2|assault_hi_group3_2|assault_hi_group0_2|assault_hi_group1_1|assault_lo_group2_1|theft_hi_group4_2|theft_lo_group3_1|assault_hi_group2_2|assault_lo_group1_1|theft_hi_group2_2|theft_lo_group0_2|assault_lo_group4_2|assault_hi_group3_1|theft_lo_group1_1|assault_hi_group4_2|assault_hi_group4_1|theft_hi_group3_1|assault_hi_solo_2|theft_lo_group4_1
1706281,1,1,1,1,1,3,16,4,42,2,3,,United States ,42,11,1,1,1,4,2,4,1,1,1,1,25,1,1,43,1,1,1,32,1,1,1,43,1,1,1,45,1,1,1,64,1,1,1,45,1,1,1,80,1,1,1,57,1,1,1,72,1,1,1,28,1,1,1,0,1,1,40,1,1,43,1,1,1,100,1,1,1,66,1,1,1,100,1,1,1,80,1,1,1,77,1,1,1,76,1,1,1,75,1,1,1,100,1,1,1,79,1,1,1,71,1,1,63,1,1,45,1,1,1,42,1,1,1,43,1,1,1,49,1,1,1,55,1,1,1,41,1,1,1,43,1,1,1,76,1,1,1,47,1,1,1,58,1,1,1,45,1,1,100,1,1,100,1,1,1,100,1,1,1,79,1,1,1,100,1,1,1,75,1,1,1,100,1,1,1,78,1,1,1,100,1,1,1,72,1,1,1,100,1,1,1,100,1,An act that is against the law. ,3,1,assault_hi_group4_1|theft_hi_group3_1|assault_lo_solo_1|theft_hi_solo_2|assault_lo_group2_2|theft_lo_group1_1|theft_lo_group3_2|assault_lo_group1_2|assault_lo_group2_1|assault_hi_group3_2|theft_lo_group3_1|theft_lo_group4_1|theft_lo_group4_2|theft_lo_solo_1|theft_hi_solo_1|assault_lo_group0_1|assault_lo_group0_2|assault_hi_group0_1|theft_lo_solo_2|theft_hi_group0_2|theft_hi_group2_2|assault_hi_group0_2|assault_hi_group2_1|assault_hi_group2_2|theft_hi_group1_2|assault_hi_solo_2|assault_hi_group1_2|theft_lo_group0_1|assault_hi_solo_1|assault_lo_group4_1|assault_hi_group4_2|theft_lo_group1_2|assault_lo_solo_2|theft_lo_group2_2|theft_lo_group0_2|theft_lo_group2_1|assault_lo_group3_1|theft_hi_group3_2|theft_hi_group2_1|assault_hi_group3_1|assault_lo_group3_2|assault_hi_group1_1|theft_hi_group4_1|theft_hi_group0_1|assault_lo_group1_1|catch_1|assault_lo_group4_2|theft_hi_group1_1|catch_2|theft_hi_group4_2
3816877,1,1,1,1,1,1,16,1,27,2,4,,USA,27,5,1,1,1,4,2,4,1,1,1,1,60,1,1,66,1,1,1,35,1,1,1,31,1,1,1,61,1,1,1,29,1,1,1,43,1,1,1,57,1,1,1,69,1,1,1,72,1,1,1,70,1,1,1,74,1,1,61,1,1,65,1,1,1,24,1,1,1,36,1,1,1,59,1,1,1,27,1,1,1,65,1,1,1,62,1,1,1,78,1,1,1,39,1,1,1,58,1,1,1,74,1,1,43,1,1,62,1,1,1,33,1,1,1,32,1,1,1,36,1,1,1,33,1,1,1,63,1,1,1,62,1,1,1,74,1,1,1,30,1,1,1,57,1,1,1,43,1,1,58,1,1,60,1,1,1,29,1,1,1,42,1,1,1,68,1,1,1,28,1,1,1,69,1,1,1,24,1,1,1,70,1,1,1,73,1,1,1,79,1,1,1,75,1,All things which violate the law,3,1,assault_hi_group3_2|assault_lo_group2_2|assault_hi_solo_2|theft_hi_group1_1|theft_lo_group4_2|assault_hi_group4_1|assault_hi_group1_1|theft_hi_group0_2|assault_lo_group2_1|assault_lo_group0_1|theft_lo_solo_1|theft_lo_group2_1|theft_lo_group4_1|assault_lo_group1_1|assault_hi_group0_2|theft_hi_solo_2|theft_hi_group2_2|assault_hi_group3_1|catch_2|theft_hi_group4_2|assault_lo_solo_2|theft_lo_group1_2|assault_lo_group4_2|assault_hi_solo_1|theft_lo_group3_2|theft_hi_group4_1|assault_lo_group1_2|theft_lo_group1_1|assault_hi_group2_1|theft_lo_group0_2|theft_lo_group0_1|theft_hi_group3_2|theft_hi_solo_1|theft_hi_group3_1|theft_hi_group1_2|theft_lo_solo_2|assault_hi_group4_2|assault_hi_group2_2|assault_hi_group0_1|theft_lo_group3_1|assault_hi_group1_2|assault_lo_group3_1|assault_lo_group4_1|theft_lo_group2_2|theft_hi_group0_1|theft_hi_group2_1|assault_lo_solo_1|catch_1|assault_lo_group0_2|assault_lo_group3_2
4319137,1,1,1,1,1,1,13,1,37,2,4,6,USA,37,4,1,1,1,4,2,4,1,1,1,1,20,1,1,55,1,1,1,23,1,1,1,35,1,1,1,47,1,1,1,44,1,1,1,24,1,1,1,39,1,1,1,39,1,1,1,39,1,1,1,32,1,1,1,36,1,1,76,1,1,71,1,1,1,93,1,1,1,29,1,1,1,78,1,1,1,75,1,1,1,45,1,1,1,77,1,1,1,69,1,1,1,77,1,1,1,88,1,1,1,65,1,1,76,1,1,30,1,1,1,53,1,1,1,55,1,1,1,62,1,1,1,43,1,1,1,55,1,1,1,52,1,1,1,56,1,1,1,53,1,1,1,55,1,1,1,67,1,1,76,1,1,55,1,1,1,67,1,1,1,54,1,1,1,64,1,1,1,53,1,1,1,58,1,1,1,44,1,1,1,59,1,1,1,59,1,1,1,72,1,1,1,61,1,Crime is something bad that someone does.  It is something that is against the law.  It may cause harm to someone.,1,1,assault_hi_group3_2|theft_lo_group4_2|assault_hi_group2_2|assault_lo_group3_1|assault_lo_group1_2|assault_hi_solo_2|assault_lo_group1_1|assault_lo_solo_2|theft_hi_group4_2|assault_hi_group1_2|assault_hi_group3_1|theft_lo_group2_1|theft_hi_group1_1|theft_lo_group1_2|theft_hi_group2_2|assault_lo_group2_1|assault_hi_solo_1|theft_lo_group0_2|assault_hi_group0_2|theft_lo_solo_2|theft_lo_group4_1|assault_lo_group0_2|theft_lo_group0_1|catch_2|assault_lo_group2_2|theft_lo_group3_1|assault_lo_group0_1|assault_lo_group4_1|theft_lo_group3_2|assault_hi_group4_2|assault_hi_group1_1|catch_1|theft_hi_group3_1|theft_lo_solo_1|theft_hi_group1_2|theft_hi_group2_1|assault_lo_group3_2|assault_hi_group4_1|theft_hi_group4_1|assault_hi_group0_1|assault_lo_solo_1|assault_lo_group4_2|theft_lo_group1_1|theft_hi_solo_2|theft_hi_group3_2|theft_hi_group0_2|theft_hi_group0_1|assault_hi_group2_1|theft_lo_group2_2|theft_hi_solo_1
3970200,1,1,1,1,1,1,14,5,40,1,4,,USA,40,10,1,1,1,4,2,4,1,1,1,1,4,1,1,54,1,1,1,39,1,1,1,17,1,1,1,41,1,1,1,24,1,1,1,8,1,1,1,29,1,1,1,18,1,1,1,54,1,1,1,21,1,1,1,0,1,1,68,1,1,63,1,1,1,69,1,1,1,34,1,1,1,72,1,1,1,68,1,1,1,53,1,1,1,82,1,1,1,73,1,1,1,62,1,1,1,49,1,1,1,78,1,1,47,1,1,42,1,1,1,53,1,1,1,56,1,1,1,45,1,1,1,47,1,1,1,49,1,1,1,43,1,1,1,77,1,1,1,40,1,1,1,53,1,1,1,31,1,1,77,1,1,89,1,1,1,88,1,1,1,70,1,1,1,90,1,1,1,62,1,1,1,67,1,1,1,79,1,1,1,94,1,1,1,58,1,1,1,100,1,1,1,100,1,An act and individual makes that intrudes on another persons rights or property.,6,1,theft_hi_group4_1|assault_lo_group1_2|theft_lo_group3_1|catch_2|theft_hi_group4_2|catch_1|theft_hi_solo_2|assault_hi_group1_2|assault_hi_group0_2|assault_hi_solo_2|theft_hi_solo_1|assault_lo_group2_2|theft_hi_group2_2|assault_lo_solo_1|theft_hi_group0_1|theft_lo_group4_2|theft_lo_solo_1|theft_lo_group2_1|assault_hi_solo_1|theft_hi_group0_2|theft_hi_group1_1|theft_lo_group4_1|theft_hi_group3_1|theft_lo_group0_1|assault_lo_group0_1|assault_hi_group2_1|theft_lo_group3_2|assault_lo_group4_1|assault_hi_group4_1|assault_lo_group3_1|theft_lo_group1_1|theft_lo_group1_2|assault_hi_group4_2|assault_lo_group4_2|assault_hi_group3_2|theft_hi_group3_2|assault_hi_group2_2|assault_hi_group0_1|theft_hi_group2_1|assault_lo_group2_1|assault_hi_group1_1|assault_lo_group3_2|assault_hi_group3_1|theft_lo_group0_2|assault_lo_group0_2|theft_lo_group2_2|theft_hi_group1_2|assault_lo_solo_2|theft_lo_solo_2|assault_lo_group1_1
